ID,OPEID,Institution Name,City,State,Foreign Gift Received Date,Foreign Gift Amount,Gift Type,Country of Giftor,Giftor Name
23200,00327400,Haverford College,Haverford,PA,42158,150000,Monetary Gift,HONG KONG,Overseas Resource Foundation ltd
23201,00327400,Haverford College,Haverford,PA,42158,100000,Monetary Gift,HONG KONG,Overseas Resource Foundation ltd
23202,00327400,Haverford College,Haverford,PA,42158,50000,Monetary Gift,HONG KONG,Overseas Resource Foundation ltd
23203,00327400,Haverford College,Haverford,PA,42528,100000,Monetary Gift,HONG KONG,Overseas Resource Foundation LTD
23204,00327400,Haverford College,Haverford,PA,42528,50000,Monetary Gift,HONG KONG,Overseas Resource Foundation LTD
23205,00327400,Haverford College,Haverford,PA,42528,50000,Monetary Gift,HONG KONG,Overseas Resource Foundation LTD
23206,00327400,Haverford College,Haverford,PA,42528,150000,Monetary Gift,HONG KONG,Overseas Resource Foundation LTD
23207,00327400,Haverford College,Haverford,PA,42528,100000,Monetary Gift,HONG KONG,Overseas Resource Foundation LTD
23208,00327400,Haverford College,Haverford,PA,42877,50000,Monetary Gift,HONG KONG,Overseas Resource Foundation
23209,00327400,Haverford College,Haverford,PA,42877,50000,Monetary Gift,HONG KONG,Overseas Resource Foundations LTD
23210,00327400,Haverford College,Haverford,PA,42877,100000,Monetary Gift,HONG KONG,Overseas Resource Foundation LTD
23211,00327400,Haverford College,Haverford,PA,42877,100000,Monetary Gift,HONG KONG,Overseas Resource Foundation LTD
23212,00327400,Haverford College,Haverford,PA,42877,150000,Monetary Gift,HONG KONG,Overseas Resource Foundation LTD
23213,00327400,Haverford College,Haverford,PA,42930,600000,Monetary Gift,CURAçAO,Maria Luisa Gildenmeister
23214,00327400,Haverford College,Haverford,PA,43109,900000,Monetary Gift,CURAçAO,Estate of Maria Luisa Gildemeister
23215,00327400,Haverford College,Haverford,PA,43109,548548,Monetary Gift,CURAçAO,Estate of Maria Luisa Gildemeister
23216,00327400,Haverford College,Haverford,PA,43153,1058,Monetary Gift,CURAçAO,Estate of Maria Luisa Guildemeister
23217,00327400,Haverford College,Haverford,PA,43255,50000,Monetary Gift,HONG KONG,Overseas Resource Foundation LTD
23218,00327400,Haverford College,Haverford,PA,43255,150000,Monetary Gift,HONG KONG,Overseas Resource Foundation LTD
23219,00327400,Haverford College,Haverford,PA,43255,100000,Monetary Gift,HONG KONG,Overseas Resource Foundation LTD
23220,00327400,Haverford College,Haverford,PA,43255,100000,Monetary Gift,HONG KONG,Overseas Resource Foundation LTD
23221,00327400,Haverford College,Haverford,PA,43255,50000,Monetary Gift,HONG KONG,Overseas Resource Foundation LTD
23222,00327400,Haverford College,Haverford,PA,43256,1000000,Monetary Gift,HONG KONG,Andrew F. Pleatman
23223,00327400,Haverford College,Haverford,PA,43278,44606,Monetary Gift,ENGLAND,Charities Aid Foundation
23224,00327400,Haverford College,Haverford,PA,43278,205394,Monetary Gift,ENGLAND,Charities Aid Foundation
23225,00327400,Haverford College,Haverford,PA,43278,4942,Monetary Gift,ENGLAND,Charities Aid Foundation
23226,00327400,Haverford College,Haverford,PA,43635,150000,Monetary Gift,HONG KONG,OVERSEAS RESOURCE FOUNDATION LIMITE
23227,00327400,Haverford College,Haverford,PA,43635,100000,Monetary Gift,HONG KONG,OVERSEAS RESOURCE FOUNDATION LIMITE
23228,00327400,Haverford College,Haverford,PA,43635,100000,Monetary Gift,HONG KONG,OVERSEAS RESOURCE FOUNDATION LIMITE
23229,00327400,Haverford College,Haverford,PA,43635,50000,Monetary Gift,HONG KONG,OVERSEAS RESOURCE FOUNDATION LIMITE
23230,00327400,Haverford College,Haverford,PA,43635,50000,Monetary Gift,HONG KONG,OVERSEAS RESOURCE FOUNDATION LIIMIT
23231,00327700,Indiana University of Pennsylvania,Indiana,PA,43145,500000,Contract,"PALESTINE, STATE OF","Arab American University, Ramallah"
23232,00327700,Indiana University of Pennsylvania,Indiana,PA,43145,500000,Contract,"PALESTINE, STATE OF","Arab American University, Ramallah"
23233,00327700,Indiana University of Pennsylvania,Indiana,PA,43343,967631,Contract,INDIA,"People's Educ. Society, Bangalor"
23234,00327700,Indiana University of Pennsylvania,Indiana,PA,43343,967631,Contract,INDIA,"People's Education Society,Bangalor"
23235,00327700,Indiana University of Pennsylvania,Indiana,PA,43619,300000,Contract,"PALESTINE, STATE OF","Arab American University, Ramallah"
23236,00327700,Indiana University of Pennsylvania,Indiana,PA,43619,600000,Contract,"PALESTINE, STATE OF","Arab American University, Ramallah"
23237,00327700,Indiana University of Pennsylvania,Indiana,PA,43619,300000,Contract,"PALESTINE, STATE OF","Arab American University, Ramallah"
23238,00327700,Indiana University of Pennsylvania,Indiana,PA,43619,600000,Contract,"PALESTINE, STATE OF","Arab American University, Ramallah"
23239,00327700,Indiana University of Pennsylvania,Indiana,PA,43682,418029,Contract,INDIA,"People's Education Society,Bangalor"
23240,00330100,Moravian College,Bethlehem,PA,43654,947401,Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
23241,00332900,Pennsylvania State University (The),University Park,PA,42384,70527,Contract,THE NETHERLANDS,ELSEVIER B.V.
23242,00332900,Pennsylvania State University (The),University Park,PA,42398,10336,Contract,GERMANY,Harrassowitz
23243,00332900,Pennsylvania State University (The),University Park,PA,42411,180000,Contract,ENGLAND,Xaar Technology Ltd.
23244,00332900,Pennsylvania State University (The),University Park,PA,42423,250000,Contract,ENGLAND,Raytheon Systems Limited
23245,00332900,Pennsylvania State University (The),University Park,PA,42424,3948171,Contract,THE NETHERLANDS,In2Care BV
23246,00332900,Pennsylvania State University (The),University Park,PA,42436,144966,Contract,SWITZERLAND,DSM Nutritional Products
23247,00332900,Pennsylvania State University (The),University Park,PA,42446,10997,Contract,GERMANY,Harrassowitz
23248,00332900,Pennsylvania State University (The),University Park,PA,42446,129046,Contract,GERMANY,Harrassowitz
23249,00332900,Pennsylvania State University (The),University Park,PA,42446,795635,Contract,GERMANY,Harrassowitz
23250,00332900,Pennsylvania State University (The),University Park,PA,42450,82244,Contract,SWITZERLAND,Novartis Pharmaceuticals Corp.
23251,00332900,Pennsylvania State University (The),University Park,PA,42452,5433,Contract,CANADA,Destiny Solutions
23252,00332900,Pennsylvania State University (The),University Park,PA,42472,42051,Contract,GERMANY,Harrassowitz
23253,00332900,Pennsylvania State University (The),University Park,PA,42472,155930,Contract,GERMANY,Harrassowitz
23254,00332900,Pennsylvania State University (The),University Park,PA,42482,500000,Contract,GERMANY,Telemetry Services GmbH
23255,00332900,Pennsylvania State University (The),University Park,PA,42487,450906,Monetary Gift,QATAR,"Construction Development Co, LLC"
23256,00332900,Pennsylvania State University (The),University Park,PA,42489,66169,Contract,ENGLAND,Raytheon Systems Limited
23257,00332900,Pennsylvania State University (The),University Park,PA,42501,373277,Contract,GERMANY,Almatis Inc
23258,00332900,Pennsylvania State University (The),University Park,PA,42506,95416,Contract,ENGLAND,Raytheon Systems Limited
23259,00332900,Pennsylvania State University (The),University Park,PA,42509,297836,Contract,CANADA,Destiny Solutions
23260,00332900,Pennsylvania State University (The),University Park,PA,42527,292411,Contract,TANZANIA,Nelson Mandela Afri Inst Sci & Tech
23261,00332900,Pennsylvania State University (The),University Park,PA,42538,120000,Contract,ENGLAND,Raytheon Systems Limited
23262,00332900,Pennsylvania State University (The),University Park,PA,42543,477484,Contract,TANZANIA,Nelson Mandela Afr Inst of ScTec
23263,00332900,Pennsylvania State University (The),University Park,PA,42569,100000,Contract,ENGLAND,Xaar Technology Ltd.
23264,00332900,Pennsylvania State University (The),University Park,PA,42576,248407,Contract,ENGLAND,London School of Hygiene & Trop Med
23265,00332900,Pennsylvania State University (The),University Park,PA,42580,28433,Contract,CANADA,DESTINY SOLUTIONS
23266,00332900,Pennsylvania State University (The),University Park,PA,42590,145116,Contract,THE NETHERLANDS,ELSEVIER B.V.
23267,00332900,Pennsylvania State University (The),University Park,PA,42590,26250,Contract,THE NETHERLANDS,ELSEVIER B.V.
23268,00332900,Pennsylvania State University (The),University Park,PA,42591,353689,Contract,SWITZERLAND,UNAIDS
23269,00332900,Pennsylvania State University (The),University Park,PA,42594,597670,Contract,DENMARK,"Novo Nordisk, Inc."
23270,00332900,Pennsylvania State University (The),University Park,PA,42606,97056,Contract,SWITZERLAND,Novartis Pharmaceuticals Corp.
23271,00332900,Pennsylvania State University (The),University Park,PA,42614,18063,Contract,CANADA,DESTINY SOLUTIONS
23272,00332900,Pennsylvania State University (The),University Park,PA,42625,149966,Monetary Gift,SWITZERLAND,DSM Nutritional Products
23273,00332900,Pennsylvania State University (The),University Park,PA,42626,4512,Contract,CANADA,DESTINY SOLUTIONS
23274,00332900,Pennsylvania State University (The),University Park,PA,42641,248407,Contract,ENGLAND,London School of Hygiene & Trop Med
23275,00332900,Pennsylvania State University (The),University Park,PA,42648,315655,Monetary Gift,CANADA,Dassault Systems
23276,00332900,Pennsylvania State University (The),University Park,PA,42656,340298,Contract,IRELAND,Jazz Pharmaceuticals PLC
23277,00332900,Pennsylvania State University (The),University Park,PA,42661,425500,Contract,FINLAND,DCA Instruments Oy
23278,00332900,Pennsylvania State University (The),University Park,PA,42664,294411,Contract,ENGLAND,University College London
23279,00332900,Pennsylvania State University (The),University Park,PA,42669,299729,Contract,THE NETHERLANDS,ELSEVIER B.V.
23280,00332900,Pennsylvania State University (The),University Park,PA,42669,14447,Contract,CANADA,DESTINY SOLUTIONS
23281,00332900,Pennsylvania State University (The),University Park,PA,42689,100000,Contract,SWITZERLAND,Novartis Pharmaceuticals Corp.
23282,00332900,Pennsylvania State University (The),University Park,PA,42703,279850,Monetary Gift,CHINA,Requested Anonymity
23283,00332900,Pennsylvania State University (The),University Park,PA,42704,14447,Contract,CANADA,DESTINY SOLUTIONS
23284,00332900,Pennsylvania State University (The),University Park,PA,42706,54457,Contract,SWITZERLAND,Novartis Pharmaceuticals Corp.
23285,00332900,Pennsylvania State University (The),University Park,PA,42711,248407,Contract,ENGLAND,London School of Hygiene & Trop Med
23286,00332900,Pennsylvania State University (The),University Park,PA,42754,34073,Contract,ENGLAND,UNIVERSITY OF SOUTHAMPTON
23287,00332900,Pennsylvania State University (The),University Park,PA,42762,209150,Contract,SWITZERLAND,F. Hoffmann-La Roche Ltd
23288,00332900,Pennsylvania State University (The),University Park,PA,42769,11674,Contract,GERMANY,HARRASSOWITZ
23289,00332900,Pennsylvania State University (The),University Park,PA,42811,447338,Contract,GERMANY,Nanoscribe GmbH
23290,00332900,Pennsylvania State University (The),University Park,PA,42831,250000,Contract,GHANA,University of Ghana
23291,00332900,Pennsylvania State University (The),University Park,PA,42836,59834,Contract,GERMANY,HARRASSOWITZ
23292,00332900,Pennsylvania State University (The),University Park,PA,42836,207205,Contract,GERMANY,HARRASSOWITZ
23293,00332900,Pennsylvania State University (The),University Park,PA,42837,20613,Contract,ENGLAND,PROXISENSE
23294,00332900,Pennsylvania State University (The),University Park,PA,42853,250439,Contract,GERMANY,SUSS MICROTEC LITHOGRAPHY GMBH
23295,00332900,Pennsylvania State University (The),University Park,PA,42867,11201,Contract,GERMANY,HARRASSOWITZ
23296,00332900,Pennsylvania State University (The),University Park,PA,42867,131530,Contract,GERMANY,HARRASSOWITZ
23297,00332900,Pennsylvania State University (The),University Park,PA,42867,809479,Contract,GERMANY,HARRASSOWITZ
23298,00332900,Pennsylvania State University (The),University Park,PA,42892,143545,Contract,SWITZERLAND,F. Hoffmann-La Roche Ltd
23299,00332900,Pennsylvania State University (The),University Park,PA,42892,34073,Contract,ENGLAND,UNIVERSITY OF SOUTHAMPTON
23300,00332900,Pennsylvania State University (The),University Park,PA,42895,325000,Contract,ENGLAND,PROXISENSE
23301,00332900,Pennsylvania State University (The),University Park,PA,42905,250000,Contract,SAUDI ARABIA,King Abdullah Univ of Sci & Tech
23302,00332900,Pennsylvania State University (The),University Park,PA,42906,25000,Contract,ENGLAND,UNIVERSITY OF SOUTHAMPTON
23303,00332900,Pennsylvania State University (The),University Park,PA,42906,139484,Contract,ENGLAND,UNIVERSITY OF SOUTHAMPTON
23304,00332900,Pennsylvania State University (The),University Park,PA,42913,8000,Contract,WALES,SPTS Technologies Limited
23305,00332900,Pennsylvania State University (The),University Park,PA,42951,86947,Contract,GERMANY,HARRASSOWITZ
23306,00332900,Pennsylvania State University (The),University Park,PA,42976,610000,Contract,WALES,SPTS Technologies Limited
23307,00332900,Pennsylvania State University (The),University Park,PA,42984,27562,Contract,THE NETHERLANDS,ELSEVIER BV
23308,00332900,Pennsylvania State University (The),University Park,PA,42985,152372,Contract,THE NETHERLANDS,ELSEVIER BV
23309,00332900,Pennsylvania State University (The),University Park,PA,42989,16000,Contract,ENGLAND,PROXISENSE
23310,00332900,Pennsylvania State University (The),University Park,PA,42996,792949,Contract,KOREA,"MTEC Global Co., LTD"
23311,00332900,Pennsylvania State University (The),University Park,PA,42999,1763,Contract,GERMANY,NANOSCRIBE GMBH
23312,00332900,Pennsylvania State University (The),University Park,PA,42999,41121,Contract,ENGLAND,UNIVERSITY OF SOUTHAMPTON
23313,00332900,Pennsylvania State University (The),University Park,PA,43007,311768,Contract,THE NETHERLANDS,ELSEVIER BV
23314,00332900,Pennsylvania State University (The),University Park,PA,43011,315655,Monetary Gift,CANADA,Dassault Systems
23315,00332900,Pennsylvania State University (The),University Park,PA,43073,41121,Contract,ENGLAND,UNIVERSITY OF SOUTHAMPTON
23316,00332900,Pennsylvania State University (The),University Park,PA,43101,45000,Contract,JAPAN,Toyota Motor Corporation
23317,00332900,Pennsylvania State University (The),University Park,PA,43145,255000,Contract,JAPAN,Toyota Motor Corporation
23318,00332900,Pennsylvania State University (The),University Park,PA,43196,416498,Contract,JAPAN,Global Health Innovative Tech Fund
23319,00332900,Pennsylvania State University (The),University Park,PA,43202,316838,Monetary Gift,CANADA,3Es Innovation Inc.
23320,00332900,Pennsylvania State University (The),University Park,PA,43231,428945,Contract,SWEDEN,Westinghouse Electric Sweden AB $
23321,00332900,Pennsylvania State University (The),University Park,PA,43243,1348756,Contract,GERMANY,Harrassowitz Booksellers
23322,00332900,Pennsylvania State University (The),University Park,PA,43245,250000,Contract,SAUDI ARABIA,King Abdullah Univ of Sci and Tech
23323,00332900,Pennsylvania State University (The),University Park,PA,43249,70000,Contract,JAPAN,"NGK Spark Plug Co, LTD"
23324,00332900,Pennsylvania State University (The),University Park,PA,43251,36000,Contract,JAPAN,"NGK Spark Plug Co,"
23325,00332900,Pennsylvania State University (The),University Park,PA,43326,61200,Contract,SWITZERLAND,Virtamed AG
23326,00332900,Pennsylvania State University (The),University Park,PA,43326,234620,Contract,SWITZERLAND,Virtamed
23327,00332900,Pennsylvania State University (The),University Park,PA,43349,14470,Contract,THE NETHERLANDS,ELSEVIER BV
23328,00332900,Pennsylvania State University (The),University Park,PA,43354,79995,Contract,THE NETHERLANDS,ELSEVIER BV
23329,00332900,Pennsylvania State University (The),University Park,PA,43371,819500,Contract,GERMANY,NEASPEC GMBH
23330,00332900,Pennsylvania State University (The),University Park,PA,43377,303325,Contract,TURKEY,Gurallar Cam Ambalaj
23331,00332900,Pennsylvania State University (The),University Park,PA,43381,82000,Contract,GERMANY,NEASPEC GMBH
23332,00332900,Pennsylvania State University (The),University Park,PA,43413,322147,Contract,THE NETHERLANDS,ELSEVIER BV
23333,00332900,Pennsylvania State University (The),University Park,PA,43413,211353,Contract,JAPAN,"NGK Spark Plug Co, LTD"
23334,00332900,Pennsylvania State University (The),University Park,PA,43462,7531813,Contract,THE NETHERLANDS,Elsevier BV
23335,00332900,Pennsylvania State University (The),University Park,PA,43472,1124366,Contract,GERMANY,Otto Harrassowitz GmbH & Co. KG
23336,00332900,Pennsylvania State University (The),University Park,PA,43482,19442,Contract,THE NETHERLANDS,Edutravel
23337,00332900,Pennsylvania State University (The),University Park,PA,43482,12780,Contract,INDIA,Hidden Brains Infotech Private LTD
23338,00332900,Pennsylvania State University (The),University Park,PA,43487,399181,Contract,GERMANY,Attocube Systems AG
23339,00332900,Pennsylvania State University (The),University Park,PA,43487,773,Contract,GERMANY,Attocube Systems AG
23340,00332900,Pennsylvania State University (The),University Park,PA,43501,257670,Contract,ENGLAND,LivaNova PLC
23341,00332900,Pennsylvania State University (The),University Park,PA,43504,10980,Contract,INDIA,Hidden Brains Infotech Private LTD
23342,00332900,Pennsylvania State University (The),University Park,PA,43510,228516,Contract,ETHIOPIA,Addis Ababa University
23343,00332900,Pennsylvania State University (The),University Park,PA,43511,80089,Contract,ENGLAND,Raytheon Systems Limited
23344,00332900,Pennsylvania State University (The),University Park,PA,43518,58860,Contract,THE NETHERLANDS,Edutravel
23345,00332900,Pennsylvania State University (The),University Park,PA,43521,26250,Monetary Gift,SWITZERLAND,Syngenta
23346,00332900,Pennsylvania State University (The),University Park,PA,43531,24263,Contract,GERMANY,EAS Batteries GMBH
23347,00332900,Pennsylvania State University (The),University Park,PA,43532,11050,Contract,GERMANY,Otto Harrassowitz Gmbh & Co. KG
23348,00332900,Pennsylvania State University (The),University Park,PA,43532,844126,Contract,GERMANY,Otto Harrassowitz Gmbh & Co. KG
23349,00332900,Pennsylvania State University (The),University Park,PA,43532,137693,Contract,GERMANY,Otto Harrassowitz Gmbh & Co. KG
23350,00332900,Pennsylvania State University (The),University Park,PA,43542,46456,Contract,ETHIOPIA,Addis Ababa University
